"RT"	"choice"	"subjID"	"condition"
0.684056265	2	11	4
0.835087082	2	11	1
0.808839524	2	11	3
0.692893813	2	11	4
0.734700908	2	11	1
0.733977944	2	11	1
0.735077798	2	11	3
0.759785797	2	11	2
0.717376627	2	11	4
0.650837829	1	11	4
0.809800711	2	11	3
0.701042767	2	11	2
1.059968118	2	11	1
0.526090126	2	11	4
0.984906637	2	11	3
0.383522338	1	11	4
1.034168956	2	11	3
1.325623318	2	12	3
1.176180729	2	12	3
1.351455583	2	12	2
1.350902103	2	12	1
1.067082192	2	12	3
1.217645174	2	12	2
0.843311988	2	12	1
1.251115949	2	12	4
1.325593293	2	12	1
1.20143028	2	12	2
1.234265796	2	12	1
1.310891483	1	12	3
1.650363674	2	12	4
1.292305826	2	12	1
1.317042982	1	12	4
1.012143393	2	12	1
0.875629184	2	12	1
0.992956453	2	12	1
0.810937508	2	12	4
1.500486123	2	12	2
0.918352294	2	12	3
1.692989993	2	12	4
0.94260155	2	12	2
1.458832839	1	12	4
0.984473302	2	12	4
1.026138438	2	12	4
0.724861561	1	12	4
0.767181313	2	12	1
0.774880662	2	12	3
1.318989054	2	12	3
1.3184814	1	12	3
1.126274616	1	12	2
0.700688947	2	12	4
1.259405915	1	12	3
1.325303318	2	12	3
1.200740503	1	12	1
0.833896888	2	12	4
0.693277598	2	12	2
1.409285046	2	12	3
1.134963593	2	12	2
1.192258143	2	12	4
0.725936917	2	12	2
1.084180048	2	12	1
1.567658784	2	12	1
1.176978753	2	12	3
1.033850824	2	12	4
1.683816276	2	12	1
1.143570003	2	12	1
0.842854902	2	12	1
1.117123812	1	12	2
0.734518438	2	12	2
0.834051357	2	12	2
0.816908859	2	12	1
0.834944196	2	12	1
1.276479672	2	12	3
0.925609965	2	12	3
0.860813202	2	12	2
1.217546014	2	12	2
1.058917066	2	12	2
1.325215615	2	12	4
1.592749125	2	12	1
0.875586913	1	12	3
0.817924561	2	12	4
0.651641697	2	12	2
1.235345894	2	12	3
0.759957618	1	12	4
1.234114093	2	12	2
1.176026656	2	12	3
0.793544936	1	12	4
0.808797856	2	12	1
1.033707812	2	12	1
1.742023417	2	12	3
0.685146842	2	12	4
1.201043515	2	12	4
0.776240858	2	12	2
1.134146606	2	12	1
0.742743218	2	12	1
0.835135405	2	12	2
0.69435493	2	12	4
1.092020434	2	12	4
0.594541518	1	12	4
1.042221382	2	12	3
0.983808809	2	12	3
1.184185461	2	12	3
0.968191643	2	12	3
0.701465243	2	12	4
1.433677708	1	12	3
0.867313935	2	12	2
0.867756799	2	12	1
0.908509738	2	12	1
1.150946191	2	12	3
1.167822023	1	12	1
0.69219039	2	12	4
0.784285885	2	12	3
1.108843328	2	12	2
1.042867702	2	12	2
0.625780592	2	12	4
0.869032847	2	12	2
0.825677639	2	12	2
1.693231771	1	12	2
1.525586735	2	12	3
0.750868443	2	12	2
0.892549263	2	12	1
0.875999752	2	12	4
0.800364879	2	12	1
1.534511169	1	12	4
1.459042616	2	12	4
1.042899307	1	12	1
0.828482574	2	12	1
1.600479288	2	12	3
0.867397293	2	12	1
0.917969085	2	12	3
0.792058716	2	12	2
0.751221628	2	12	3
0.717878853	2	12	4
1.167616591	2	12	2
0.968342161	2	12	2
1.692685401	2	12	3
0.817872413	2	12	2
0.826150527	2	12	1
0.817932858	2	12	1
1.126139505	2	12	1
1.32602154	2	12	4
1.317377204	2	12	3
0.717277175	2	12	1
0.874765976	2	12	2
1.551808926	2	12	3
0.74342786	2	12	3
1.125460395	2	12	4
0.726046744	2	12	2
1.060022447	2	12	2
1.084222715	2	12	3
1.468602309	2	12	3
1.00106232	2	12	4
0.643653558	2	12	1
0.792000642	2	12	4
0.600216573	2	12	2
0.709111258	2	12	4
0.958747308	1	12	2
1.167758023	1	12	2
1.175931841	2	12	2
0.701402823	2	12	4
0.734682389	2	12	3
0.766043932	2	12	2
0.924959694	1	12	4
1.150885747	2	12	2
1.651393598	2	12	3
0.676021717	2	12	4
1.067338192	2	12	1
0.883838952	2	12	1
0.625783357	2	12	4
1.476077658	1	12	3
1.400374834	2	12	2
1.051029668	2	12	3
1.309024424	2	12	2
1.70915669	2	12	2
0.909722576	2	12	4
0.666328889	2	12	4
0.850947337	2	12	1
0.71686315	2	12	4
0.717773767	2	12	2
1.026255376	2	12	3
0.959386122	2	12	4
0.675919792	1	12	1
1.276275031	2	12	2
1.059777509	1	12	1
1.43468867	2	12	3
1.709751258	2	12	3
1.184390102	2	12	2
0.909158034	2	12	1
0.842052138	1	12	1
1.134539297	2	12	3
0.643115485	2	12	4
0.76706793	2	12	3
1.008811051	2	12	2
0.82590875	2	12	2
0.709514616	2	12	1
0.71727915	2	12	4
0.85048156	2	12	2
0.875496444	2	12	1
1.216977916	2	12	1
1.225753411	2	12	3
0.826381638	2	12	1
0.876059801	2	12	4
0.734275475	2	12	1
1.218438062	1	12	4
0.768365312	2	12	2
0.842720186	2	12	3
1.1923095	2	12	4
0.792661974	1	12	1
1.151909746	2	12	1
0.758624681	2	12	2
0.617279663	2	12	1
0.660165144	2	12	2
0.726070843	2	12	3
0.992385194	2	12	2
1.525691426	2	12	3
1.084132641	2	12	2
0.77609666	2	12	1
0.909700453	1	12	4
0.734857401	2	12	1
0.917459456	2	12	2
1.150468957	1	12	4
0.925765619	2	12	3
0.559617312	2	12	1
0.708912147	2	12	4
0.675048681	2	12	1
0.934410744	2	12	2
0.709726764	2	12	2
0.850638004	2	12	1
1.693983968	1	12	3
1.434111485	1	12	4
1.176996136	1	12	3
0.834132345	2	12	2
1.633641126	2	12	3
1.35075514	2	12	3
1.084780541	2	12	1
0.701292996	2	12	1
1.95082396	1	12	4
1.470564973	1	12	3
1.009581026	2	12	2
1.459017728	2	12	1
1.209049036	2	12	2
1.60116788	2	12	3
1.125728246	2	12	3
0.668132739	2	12	4
1.100876127	2	12	1
0.800502755	2	12	4
0.667263209	1	12	4
0.709015654	2	13	4
1.010783987	1	13	2
0.933965115	2	13	1
0.66701037	1	13	4
0.609238587	1	13	4
0.692798784	2	13	2
0.66726716	2	13	2
0.817604167	2	13	1
0.818624215	2	13	3
0.650779673	2	13	4
0.800883989	2	13	2
0.942211229	2	13	3
1.043399455	2	13	3
0.667548048	2	13	4
1.025528859	2	13	3
0.651102043	1	13	2
0.708805481	2	13	2
0.750901233	2	13	2
0.694466732	2	13	1
0.659815909	1	13	4
0.617933095	2	13	3
0.68368393	2	13	1
0.650510241	2	13	2
0.651362784	2	13	3
0.75810241	2	13	1
0.858189205	2	13	3
0.85089993	1	13	1
0.6340271	2	13	4
0.901893252	1	13	3
0.68348561	2	13	2
0.710898515	2	13	2
0.701119564	1	13	3
0.709623258	2	13	2
0.73427587	1	13	1
0.61009903	2	13	4
0.733929402	2	13	1
0.726340275	2	13	1
0.933025265	2	13	3
0.577894031	2	13	2
0.9513727	1	13	3
0.934664769	2	13	2
0.66775111	2	13	4
0.752223108	2	13	2
0.943066537	2	13	3
0.558869066	2	13	1
0.592920186	2	13	1
0.793112344	2	13	3
0.717518557	2	13	2
0.651139179	2	13	2
0.625637975	2	13	1
0.65095508	2	13	4
0.659057787	2	13	4
0.767934695	2	13	2
0.625769925	2	13	1
0.658960997	2	13	4
0.543099406	2	13	4
0.517730547	2	13	4
0.569485942	2	13	4
0.942167772	2	13	4
0.734122587	2	13	3
0.609499327	1	13	3
0.6757191	2	13	4
0.726028177	2	13	3
0.660056107	2	13	1
0.64298709	2	13	2
1.026317796	1	13	2
0.667512098	2	13	4
0.90055992	2	13	2
0.909304996	2	13	3
1.076491761	2	13	3
0.724980474	1	13	1
0.65247014	2	13	1
0.609895969	2	13	2
1.075771169	2	13	3
0.684383584	1	13	1
0.732909749	2	13	2
0.775767179	2	13	1
0.751432986	2	13	2
0.601226349	2	13	2
0.836115947	2	13	2
0.634050804	2	13	1
0.543319455	2	13	4
0.560427583	2	13	4
0.684010646	2	13	1
0.7252104	2	13	3
0.627269973	2	13	1
0.70096154	2	13	1
0.675617175	2	13	4
0.71786305	2	13	4
0.601680275	2	13	4
0.568612067	2	13	1
0.750629431	2	13	3
0.984248908	2	13	3
0.734278636	2	13	3
0.501123752	2	13	1
0.63347915	2	13	4
0.859578636	2	13	1
0.833964049	2	13	1
1.109002142	2	13	3
0.842404928	2	13	1
1.05936467	2	13	2
0.675928483	2	13	4
0.692092019	2	13	1
0.759223199	2	13	2
0.658626775	2	13	2
0.560918644	2	13	1
0.700327861	2	13	1
0.660833192	2	13	2
0.984609203	2	13	3
0.743446823	1	13	4
0.693677795	2	13	4
0.551655247	2	13	1
0.684493806	2	13	2
0.627520046	2	13	1
0.626780887	2	13	4
0.750921382	2	13	1
1.092902211	1	13	3
1.010701814	1	13	3
0.759342112	2	13	2
0.693843326	2	13	2
0.819243276	2	13	4
0.650965747	2	13	2
0.551398458	2	13	4
0.951235218	1	13	3
0.844233666	1	13	4
1.068044956	1	13	4
0.850794843	2	13	1
0.842452335	2	13	3
0.841998805	2	13	1
0.717357372	1	13	4
0.76029658	2	13	2
0.659761391	2	13	3
0.941783378	2	13	3
0.708853678	2	13	1
0.934001461	2	13	2
0.859217945	2	13	1
1.124718469	2	13	2
0.900707278	2	13	3
0.717892285	2	13	2
0.769204027	2	13	2
0.717728335	2	13	4
0.93457746	2	13	3
0.576053836	1	13	4
0.98597493	2	13	3
0.901601302	2	13	1
0.784777737	2	13	2
0.784161441	2	13	3
0.709670665	2	13	4
0.676162754	2	13	4
0.935751187	1	13	3
0.618800649	2	13	4
0.626408739	2	13	4
0.762047492	2	13	1
0.718146309	2	13	2
0.884087051	2	13	1
0.675292039	2	13	3
0.759871099	2	13	3
0.684677114	2	13	1
0.650746093	1	13	4
0.658817985	2	13	1
1.075771565	1	13	3
0.67639268	1	13	1
0.642256622	1	13	4
0.668214517	2	13	3
0.584489579	2	13	2
0.801329223	2	13	2
0.760891148	2	13	1
0.659721885	2	13	4
0.809766151	2	13	2
0.775952463	2	13	2
0.741893442	1	13	1
0.658828256	2	13	1
0.677622901	2	13	2
0.734395574	2	13	2
0.809533855	2	13	3
0.717771396	2	13	1
0.992502922	2	13	3
0.643026201	2	13	3
0.967141175	1	13	3
0.575797441	2	13	2
0.617627712	2	13	2
0.534393441	2	13	1
0.793879948	2	13	2
0.659194083	2	13	1
0.651231228	1	13	4
0.651010784	2	13	4
0.751014221	2	13	2
0.976555485	2	13	3
0.834143802	2	13	1
0.692281254	1	13	1
0.72579272	2	13	3
0.934327782	1	13	2
0.617796009	2	13	4
0.992523466	1	13	3
1.002139257	2	13	3
0.750226864	2	13	2
0.609534883	2	13	4
0.8006991	2	13	2
0.492513787	2	13	4
0.700726873	2	13	1
0.717579396	2	13	4
0.851216374	2	13	2
0.892243091	2	13	3
0.717497224	2	13	3
1.017093116	2	13	2
0.959505826	1	13	3
0.675725816	2	13	3
0.576040404	2	13	3
0.96730157	2	13	2
0.85886476	2	13	3
0.725946399	2	13	4
0.608213403	2	13	2
0.525695377	2	13	4
0.684017757	2	13	1
0.742746774	1	13	1
0.617434527	2	13	3
0.443062784	2	13	4
0.450602923	2	13	1
0.825798132	2	13	1
0.959731011	1	13	4
0.917187654	1	13	3
0.676730457	2	13	1
0.658908454	2	13	2
0.742768502	2	13	2
0.650655229	2	13	1
0.618326576	1	13	4
0.659214231	2	13	4
0.69332303	2	13	1
0.783932305	1	13	3
1.061205261	1	13	3
0.776215969	2	13	3
0.600802053	2	13	1
0.601542003	2	13	4
0.693020018	2	13	4
0.626311949	2	13	3
0.643028966	2	13	2
1.159083268	2	14	1
0.875742172	2	14	2
0.792138518	2	14	2
0.758417669	2	14	2
0.800907298	2	14	4
0.686689952	2	14	4
0.74278549	2	14	3
1.075821342	2	14	1
0.742731367	2	14	4
0.934474349	2	14	2
1.29307106	2	14	2
0.9762343	2	14	3
1.476272818	1	14	3
1.143398941	2	14	4
0.843370062	2	14	3
1.050669372	2	14	2
0.908926133	1	14	3
1.042715209	2	14	4
0.834097579	2	14	1
0.725912819	2	14	2
1.092731149	2	14	1
0.734433895	2	14	4
0.768118398	2	14	2
0.684121658	2	14	2
1.059142646	2	14	3
0.867935366	2	14	3
1.367890922	2	14	3
0.792995801	2	14	4
0.767623387	2	14	3
0.958832246	2	14	3
0.90107429	2	14	1
0.592499051	2	14	2
0.834735208	2	14	2
0.700698429	2	14	2
0.567049995	2	14	3
0.776229006	2	14	3
0.960189282	1	14	4
0.701772205	2	14	4
0.933903091	2	14	3
0.667766912	2	14	1
0.592937569	2	14	3
0.834638813	2	14	1
1.184189806	2	14	1
1.242927119	2	14	3
0.636323987	2	14	2
1.366966084	2	14	3
1.192294093	2	14	2
1.117216651	2	14	3
0.659354478	1	14	1
1.218966654	2	14	3
0.625509185	2	14	4
0.592905964	2	14	3
0.860038882	2	14	3
0.734721105	2	14	2
0.8180735	2	14	4
0.568068463	2	14	1
0.600900029	1	14	4
0.508319793	1	14	4
0.734004068	2	14	3
0.717769816	2	14	1
0.57717502	2	14	3
0.734844759	2	14	4
0.617949292	2	14	2
0.659293638	2	14	3
0.617371318	2	14	4
0.800365274	2	14	1
0.6679759	2	14	4
1.059805164	2	14	3
0.750579259	2	14	3
0.709299307	2	14	4
0.942272859	1	14	4
0.834062814	1	14	2
0.993070625	2	14	3
0.817615624	1	14	4
0.843663988	2	14	3
0.601047386	2	14	3
0.617237392	2	14	1
1.275855476	2	14	2
0.561431038	2	14	4
0.694956608	2	14	1
0.601065559	2	14	1
0.950176059	2	14	1
1.458854962	1	14	3
0.784473934	2	14	3
0.576195663	2	14	3
0.717044879	2	14	2
0.717541076	2	14	2
0.983937994	2	14	2
0.492718823	2	14	4
1.009516236	2	14	3
0.891858696	2	14	2
1.209179406	1	14	1
1.259068928	2	14	3
0.683726202	2	14	4
0.750721876	2	14	2
0.875903357	2	14	3
0.726095732	2	14	1
0.55995746	2	14	4
0.508104484	2	14	4
0.508859446	2	14	2
0.559738596	2	14	2
0.667488789	2	14	2
0.809806053	2	14	2
0.733721204	2	14	4
0.784968946	2	14	4
0.809057807	2	14	2
0.7428167	2	14	1
0.767471288	2	14	2
0.658775713	1	14	1
0.876350566	1	14	1
0.801003298	2	14	1
0.525862883	2	14	1
0.693011722	2	14	2
0.718164087	2	14	1
0.976539287	2	14	4
0.784486576	2	14	4
1.000329481	2	14	2
0.708973777	2	14	4
0.584396344	2	14	4
0.560011978	2	14	2
0.642771386	2	14	1
0.97784852	2	14	1
0.659619564	2	14	3
0.617623762	2	14	1
0.934931435	2	14	3
0.692372513	1	14	4
0.5429319	2	14	2
0.509518804	2	14	4
0.484070537	2	14	2
0.608425155	2	14	2
0.643034497	1	14	3
0.608735279	2	14	4
0.609313648	2	14	1
0.808454548	1	14	1
0.700625342	2	14	3
0.793089035	2	14	2
1.251776097	2	14	1
1.033779713	2	14	2
0.594595641	2	14	4
1.126276196	2	14	3
0.91800464	2	14	1
0.55060873	2	14	2
0.658856701	1	14	4
0.601112176	1	14	4
0.558719733	2	14	1
0.567628759	2	14	2
0.68390398	2	14	1
0.667810369	2	14	3
0.851332917	1	14	4
0.634206063	2	14	1
0.608561452	2	14	3
0.577184501	2	14	3
0.659071614	2	14	1
0.65975744	2	14	4
0.468374358	2	14	1
0.575323763	2	14	1
0.517662596	1	14	4
0.650888315	2	14	2
0.64295509	2	14	4
0.533773985	2	14	3
0.676000384	1	14	1
0.475989164	1	14	3
1.226101855	2	14	2
0.560355286	2	14	2
0.642412276	2	14	4
0.526711475	2	14	4
0.675709224	2	14	1
0.617786922	2	14	4
0.534370922	2	14	1
0.734834487	2	14	2
1.027456363	1	14	4
0.642222646	2	14	2
0.601148917	2	14	3
0.92751337	2	14	3
0.693462487	2	14	4
0.884299594	1	14	3
0.676377667	2	14	1
0.650523673	1	14	2
0.533803219	2	14	1
0.658872898	1	14	4
0.584538962	2	14	4
0.642287041	1	14	1
0.785239958	2	14	1
0.601733608	2	14	2
0.651281796	2	14	2
1.026068117	2	14	3
0.509164829	2	14	1
0.492755169	2	14	1
0.559388177	2	14	1
0.65137187	2	14	2
0.725001807	2	14	2
0.62657427	2	14	1
1.575873293	2	14	2
1.018555237	1	14	2
1.059226399	2	14	1
0.801477371	2	14	2
0.825146281	2	14	3
0.701477095	2	14	3
0.734967228	2	14	1
0.584639307	2	14	3
0.742405046	2	14	2
0.551498803	2	14	1
0.441722736	2	14	3
0.459959554	2	14	1
0.66694479	1	14	3
1.143418299	2	14	3
0.667634567	2	14	2
0.759760877	1	14	3
0.741648899	2	14	2
0.575780848	2	14	4
1.025948809	1	14	3
0.851356621	1	14	4
0.717582162	2	14	3
0.784022379	2	14	2
0.875744937	1	14	4
0.543337628	2	14	1
0.534532502	2	14	4
0.701120354	2	14	1
0.618740995	2	14	4
0.601046991	2	14	1
0.69448609	2	14	1
0.711170713	2	14	4
0.659929292	2	14	2
0.859566389	2	14	4
0.78441428	2	14	3
0.758945471	2	14	2
0.775927179	2	14	4
0.544703749	2	14	1
0.717111249	2	14	1
0.916983407	2	14	2
0.850993164	2	14	3
0.800808532	2	14	3
0.876426418	2	14	1
0.942232167	2	14	2
0.659626675	2	14	4
0.484254241	2	14	1
1.576462724	2	15	4
0.675113867	2	15	4
0.784126676	2	15	3
0.667410962	2	15	3
0.692491821	2	15	4
0.742998428	2	15	3
0.700698034	2	15	4
1.009441964	2	15	3
0.909132355	1	15	1
0.892567436	2	15	3
0.709372789	2	15	2
0.61703354	2	15	3
0.491988355	2	15	1
0.692801154	2	15	1
1.501339455	2	15	1
0.766776375	2	15	1
0.650831031	2	15	4
0.584163258	2	15	4
0.792600345	2	15	2
0.850583486	2	15	3
0.709532789	2	15	1
0.876664245	2	15	1
1.008853718	2	15	3
0.659066478	2	15	2
0.976683879	2	15	1
0.716709867	2	15	3
0.608954933	1	15	4
0.967480137	2	15	1
0.476238053	2	15	2
0.91871417	2	15	1
0.609523426	2	15	1
0.717252286	2	15	3
0.542478764	2	15	4
0.758795743	2	15	2
0.750901629	2	15	2
0.785588797	2	15	2
0.700818527	2	15	2
0.659733342	2	15	2
1.417174024	1	15	3
0.684962744	2	15	2
0.625153234	2	15	2
0.626065036	2	15	1
0.775783377	2	15	4
1.234990734	2	15	2
0.742952996	2	15	2
0.634286656	2	15	1
1.292477678	2	15	2
0.667383308	2	15	2
0.767517905	1	15	1
0.634221866	2	15	1
0.634153125	2	15	4
0.950350676	2	15	2
0.618129045	2	15	3
0.575842083	2	15	4
0.709241233	2	15	4
1.034973983	2	15	2
0.900966438	2	15	2
1.508910014	2	15	3
0.751278912	2	15	1
0.725766646	2	15	2
0.584107555	2	15	4
0.625874221	2	15	1
0.544120639	2	15	1
0.78457665	2	15	2
0.675985767	2	15	2
0.50075595	2	15	2
0.809116671	1	15	3
0.608397106	2	15	2
0.734461549	2	15	2
0.700180899	2	15	1
0.592747939	2	15	2
1.667450863	1	15	3
0.659422823	2	15	4
0.534459416	2	15	4
0.98426234	2	15	2
0.651651573	2	15	2
0.733962982	2	15	1
1.092951989	2	15	3
0.666889876	2	15	3
1.017108128	1	15	3
1.159335317	2	15	2
1.284057737	2	15	3
0.709359752	2	15	4
0.775706735	2	15	2
0.934290251	2	15	2
0.817116661	1	15	3
1.067526241	2	15	1
0.642867386	1	15	4
0.708856839	1	15	1
0.75094153	2	15	4
0.976742744	2	15	1
1.143086448	2	15	1
0.642417016	2	15	4
0.600563436	2	15	1
0.575742923	2	15	4
0.800768236	2	15	3
0.60851839	2	15	2
1.02576313	2	15	3
0.759638013	2	15	3
0.608867624	2	15	3
0.784146034	1	15	3
0.634349075	2	15	2
0.775723328	2	15	1
1.384295841	2	15	4
1.21758552	1	15	3
0.78431907	2	15	4
0.609265056	2	15	4
0.65085908	1	15	1
0.550680631	2	15	4
1.275759081	1	15	1
1.217707989	2	15	3
0.641987585	2	15	2
0.583927407	2	15	1
0.958904543	2	15	3
0.700594133	2	15	4
0.584521184	2	15	1
0.775650241	2	15	4
0.934367288	2	15	3
0.492300059	2	15	4
0.967478557	2	15	3
0.825810774	2	15	3
0.975843189	2	15	1
0.668692541	2	15	4
0.493062922	2	15	4
1.384432532	2	15	2
0.559288226	2	15	4
0.592461915	2	15	1
0.842178162	2	15	2
0.683991683	1	15	4
0.759006705	2	15	4
0.642338399	2	15	4
0.62650869	2	15	2
0.609111772	2	15	1
1.334684443	1	15	3
1.142416819	2	15	1
1.434638892	1	15	2
0.817395574	2	15	2
0.850949708	1	15	1
0.92635426	2	15	2
0.875632345	1	15	3
0.941615872	2	15	3
0.616719072	1	15	1
0.883914804	1	15	3
0.525894093	2	15	4
0.867727564	2	15	3
0.601079781	1	15	4
0.78370554	2	15	4
0.500743308	2	15	1
0.658670627	2	15	1
0.742830527	2	15	2
1.076821242	1	15	2
0.616881837	2	15	4
0.675696582	2	15	2
0.701339613	2	15	3
0.767506053	2	15	3
0.717240434	2	15	1
1.342483742	2	15	1
0.700732799	1	15	4
0.709695949	2	15	2
1.067869154	2	15	4
0.692266636	2	15	2
0.675554755	2	15	3
0.616802034	2	15	3
1.342883939	2	15	3
0.842639989	2	15	3
1.266674647	2	15	4
0.883927446	1	15	1
0.651580857	2	15	4
0.567237649	2	15	1
0.667309826	2	15	1
0.592327989	2	15	3
0.94231671	2	15	4
1.024457452	1	15	4
0.717447051	2	15	1
0.600829313	2	15	2
0.726917064	2	15	2
0.70067433	2	15	3
0.700988009	2	15	2
0.752219948	1	15	1
0.900589155	2	15	3
0.475694449	1	15	2
0.717413076	2	15	1
0.584275456	1	15	3
1.03453191	2	15	3
0.642925855	2	15	2
0.769116718	2	15	2
0.767403337	2	15	1
0.692505253	2	15	1
0.725723189	2	15	2
0.734064513	2	15	1
0.558929905	2	15	1
0.609267031	2	15	2
1.018439484	2	15	4
0.518187633	2	15	1
0.684229905	2	15	2
0.500374716	2	15	2
0.592683149	1	15	4
0.834151703	2	15	4
0.666987456	2	15	3
0.55899351	2	15	2
1.025927475	1	15	4
0.901199525	2	15	3
0.533980602	2	15	1
0.817480513	2	15	3
0.617400552	2	15	1
0.550197866	2	15	4
0.692540809	2	15	1
0.967465915	2	15	4
0.717616532	2	15	4
0.925830804	1	15	3
0.784070577	2	15	3
0.725478646	2	15	2
1.409550922	2	15	1
1.042445777	2	15	4
0.850558202	2	15	1
0.684197905	1	15	3
0.52691098	2	15	1
0.567150735	2	15	4
0.5841759	2	15	2
0.593391889	2	15	4
0.69232076	2	15	2
0.692489846	2	15	1
1.093649667	1	15	3
0.617937045	2	15	4
0.63321525	2	15	2
0.534590576	1	15	4
0.575616108	1	15	1
0.717428483	2	15	3
0.692084908	2	15	3
1.309024819	2	15	3
0.492791515	2	15	1
0.69216234	2	15	2
0.626185925	2	15	3
0.783918083	2	15	4
1.275837303	2	15	3
1.409078429	2	15	3
0.877128837	2	16	3
0.867317096	2	16	2
1.342980729	1	16	4
0.851175683	2	16	2
1.059571682	2	16	2
0.925973816	2	16	2
0.801070853	2	16	1
0.69354703	2	16	1
0.86724717	2	16	3
0.976707583	2	16	3
1.000929974	1	16	1
0.884904038	1	16	1
1.792339999	2	16	4
1.118585934	1	16	3
0.660279316	2	16	2
1.017394942	2	16	4
1.125633826	2	16	2
0.993048502	2	16	1
1.075887317	1	16	3
0.700863959	2	16	2
0.767285214	2	16	2
1.875790369	2	16	1
0.949905442	2	16	4
1.059257609	1	16	4
0.742828947	2	16	1
0.692800759	2	16	2
0.534544354	2	16	4
0.951101688	1	16	4
0.609589401	2	16	1
1.034721934	1	16	4
1.034110379	1	16	4
0.800959051	1	16	1
0.784176848	2	16	3
1.226048522	1	16	3
0.984336216	2	16	4
1.226586201	2	16	2
0.860056265	2	16	2
0.850986843	2	16	3
1.167428937	2	16	3
0.934765509	2	16	3
1.000609184	2	16	3
0.859710586	2	16	3
0.911441883	2	16	2
0.917180148	2	16	3
0.826340551	1	16	1
0.991883466	2	16	3
0.942136957	2	16	2
1.034459218	2	16	3
1.59255594	2	16	3
0.6260279	2	16	1
1.076393786	2	16	1
0.759254804	2	16	1
0.634713717	2	16	4
1.100367684	2	16	2
1.226083683	2	16	2
0.801619198	2	16	1
1.192577747	2	16	2
0.776765894	2	16	4
0.884716779	2	16	2
0.692844611	2	16	1
0.634153125	2	16	3
1.05133584	1	16	2
0.934886793	2	16	2
0.883943644	2	16	1
1.017165807	2	16	1
1.55122068	2	16	3
0.785019514	2	16	3
0.850939041	2	16	4
0.88420794	2	16	3
0.808181166	2	16	1
0.635937222	1	16	1
0.984069155	2	16	3
1.034106824	2	16	2
0.835044541	2	16	1
0.717482211	1	16	1
1.017633954	2	16	3
1.201457144	2	16	1
0.683996029	2	16	2
0.726847929	2	16	4
1.344030012	2	16	1
0.742265589	2	16	4
0.959917085	1	16	3
0.801330408	2	16	3
0.733977599	1	16	3
0.560425607	2	16	1
0.808677758	2	16	1
1.001205332	2	16	1
0.684661312	2	16	4
0.783661689	1	16	4
1.009247989	2	16	4
1.125614863	2	16	1
0.742932058	2	16	2
0.786403019	2	16	3
0.850915337	1	16	3
0.842250459	1	16	4
0.651473006	2	16	1
0.992826873	1	16	2
0.842285619	2	16	2
0.684078597	2	16	2
0.66739437	1	16	4
0.634493668	2	16	3
0.542496542	2	16	3
0.826013046	2	16	1
0.708221975	1	16	3
0.967141965	1	16	3
1.034040849	2	16	1
0.584987356	2	16	3
0.792783653	2	16	1
0.750937184	2	16	3
1.259379841	2	16	1
1.108967772	1	16	3
0.584823801	2	16	3
0.66794627	2	16	2
0.700668009	2	16	1
0.575521293	2	16	1
0.619395612	2	16	2
0.643366349	2	16	2
0.692521451	1	16	4
0.64237356	2	16	2
0.575868552	2	16	1
0.500883555	2	16	3
1.183854004	2	16	2
0.800323397	2	16	4
0.534282824	2	16	2
0.891910844	2	16	1
0.542368147	2	16	2
1.084272098	1	16	4
0.651336314	2	16	1
0.784821983	2	16	1
0.552452876	2	16	4
1.960030467	1	16	3
1.100090351	2	16	4
0.600518004	2	16	3
0.851131041	1	16	3
1.450391565	2	16	1
1.368995513	1	16	4
0.717179199	2	16	4
1.201845094	2	16	1
1.625692888	2	16	3
0.792716888	1	16	3
0.785466723	1	16	4
0.835374417	2	16	3
0.900256513	1	16	4
0.567515377	1	16	4
0.667392789	2	16	2
0.833891752	2	16	1
0.750871604	2	16	2
0.867872157	1	16	3
0.934321461	2	16	1
1.17679426	2	16	1
0.692876216	2	16	4
1.858847377	1	16	4
0.984691376	2	16	2
0.792325382	1	16	1
0.950741787	2	16	2
0.576896501	2	16	2
0.742764947	2	16	3
0.933787338	2	16	3
1.426075544	1	16	3
0.709686072	1	16	1
0.80098473	2	16	1
0.908993293	2	16	2
0.842203446	1	16	4
0.659754675	2	16	2
0.601000769	2	16	2
0.692768759	2	16	1
0.783305343	1	16	4
0.592291249	2	16	3
0.792560838	2	16	4
0.818249302	2	16	2
1.075973836	2	16	2
1.434502201	1	16	1
0.842341323	1	16	4
0.909713885	2	16	4
0.867548206	1	16	2
0.73485029	2	16	1
0.641649412	2	16	4
0.609272957	2	16	2
0.808932177	2	16	2
0.967914705	2	16	4
0.901406142	2	16	1
0.702501883	1	16	4
0.800722804	2	16	3
0.700788108	2	16	2
1.066796168	2	16	3
0.884424433	2	16	2
0.792660394	2	16	1
0.842434557	2	16	4
0.651301549	2	16	3
0.667131259	2	16	1
1.176139248	2	16	2
0.843281568	2	16	1
1.052112136	2	16	2
0.651386092	2	16	2
0.683864473	2	16	2
0.684821707	2	16	4
0.858848562	1	16	2
0.826087317	1	16	4
0.634766655	2	16	4
0.658845244	2	16	2
0.709741381	1	16	3
0.767645115	2	16	3
0.817284562	2	16	3
0.835539158	1	16	3
0.767646695	2	16	3
0.850774695	1	16	2
0.592645224	2	16	3
0.71798789	1	16	4
1.225590251	2	16	1
1.093076433	2	16	4
